company_name,company_number,category,website,
"Мурманская областная стоматологическая поликлиника, детское отделение",+7 (8152) 45-04-28,Стоматологии,http://stom51.ru/,Мурманск
Стоматологический кабинет РеалДент,+7 (8152) 20-15-08,Стоматологии,https://realdent-51.ru/,Мурманск
"Мурманская областная стоматологическая поликлиника, филиал",+7 (8152) 44-49-23,Стоматологии,http://stom51.ru/,Мурманск
Норд-стом,+7 (8152) 27-13-63,Стоматологии,[],Мурманск
Деломм,+7 (8152) 56-78-82,Стоматологии,http://www.implant51.ru/kliniki.html,Мурманск
Норд-стом,+7 (8152) 25-70-70,Стоматологии,https://nord-stom.ru/,Мурманск
Дент-студио,+7 (8152) 44-00-02,Стоматологии,[],Мурманск
Норд-стом,+7 (8152) 25-88-88,Стоматологии,https://nord-stom.ru/,Мурманск
Норд-стом,+7 (8152) 23-23-88,Стоматологии,https://nord-stom.ru/,Мурманск
Стоматология Мастер Дент,+7 (8152) 27-65-65,Стоматологии,[],Мурманск
Галадент,+7 (964) 687-67-77,Стоматологии,http://galadentmurmansk.ru/,Мурманск
"Стоматологические Отделения № 3, № 5",+7 (8152) 44-66-55,Стоматологии,http://stom51.ru/,Мурманск
Dental Planet,+7 (8152) 78-71-07,Стоматологии,https://dentalplanetm51.ru/,Мурманск
Дентика,+7 (8152) 25-55-68,Стоматологии,[],Мурманск
Стоматология на Скальной,+7 (8152) 26-11-67,Стоматологии,[],Мурманск
Ода,+7 (921) 281-27-74,Стоматологии,http://s5199.stomtlog.ru/,Мурманск
ПоларДент,+7 (8152) 47-48-49,Стоматологии,http://www.polardent.ru/,Мурманск
Сити-Дент,+7 (8152) 57-37-17,Стоматологии,http://ситидентмурманск.рф/,Мурманск
ДенТЕКС,+7 (902) 133-30-60,Стоматологии,http://denteks.pro/,Мурманск
Вита-Дент,+7 (8152) 23-29-63,Стоматологии,[],Мурманск
Стоматологический кабинет,+7 (8152) 23-72-87,Стоматологии,[],Мурманск
Ваш доктор 1,+7 (911) 305-03-50,Медцентры,[],Мурманск
Стоматология Медиадент,+7 (8152) 68-55-80,Стоматологии,http://www.mediadent-51.ru/,Мурманск
Стоматология 32,+7 (8152) 56-65-65,Стоматологии,http://st32.ru/,Мурманск
Жемчужина Бета,+7 (8152) 20-03-01,Стоматологии,https://stomatologmurmansk.ru/,Мурманск
Стоматология 32,+7 (8152) 27-57-37,Стоматологии,[],Мурманск
Стоматологический кабинет,+7 (8152) 53-80-53,Стоматологии,http://koniaev-egor.narod.ru/,Мурманск
Стоматология,+7 (8152) 53-19-24,Стоматологии,[],Мурманск
Арарстом,+7 (8152) 56-66-55,Стоматологии,http://ararstom.ru/,Мурманск
Кристалл,+7 (8152) 25-17-51,Стоматологии,http://s5197.stomtlog.ru/,Мурманск
Стоматологический кабинет Гало,+7 (8152) 45-99-41,Стоматологии,[],Мурманск
Стоматологический кабинет ИП Андреев,+7 (909) 559-10-61,Стоматологии,http://s5194.stomtlog.ru/,Мурманск
Арктикстомакс 2,+7 (8152) 53-96-86,Стоматологии,http://s5184.stomtlog.ru/,Мурманск
Гларус,+7 (8152) 99-59-95,Медцентры,[],Мурманск
Стоматологический кабинет,+7 (921) 042-88-00,Стоматологии,[],Мурманск
